タイサンボクの果実,器官,/ja/archive/bps269-bps270
アカメガシワの葉,器官,/ja/archive/bps271
アカメガシワの葉,器官,/ja/archive/bps272
ホタルブクロの花,器官,/ja/archive/bps273-bps274
オオイヌノフグリの花,器官,/ja/archive/bps275
キランソウの花,器官,/ja/archive/bps278
アケボノソウの花,器官,/ja/archive/bps289-bps290-bps291-bps292-bps293-bps294
センリョウの花,器官,/ja/archive/bps299-bps300-bps301-bps302-bps303
サンショウの果実,器官,/ja/archive/bps304
アジサイの花,器官,/ja/archive/bps305-bps306-bps307
イワショウブの果実,器官,/ja/archive/bps312-bps313-bps314
キンコウカの果実,器官,/ja/archive/bps315-bps316-bps325
アカモノの果実,器官,/ja/archive/bps317
チングルマの果実,器官,/ja/archive/bps321
ハマダイコンの花,器官,/ja/archive/bps346
フウトウカズラの花,器官,/ja/archive/bps347-bps348
ハマヒルガオの花,器官,/ja/archive/bps349-bps350-bps351
アメリカネナシカズラの花,器官,/ja/archive/bps352-bps353-bps354-bps355
フウトウカズラの花,器官,/ja/archive/bps356-bps357
Curculigo capitulataの花,器官,/ja/archive/bps358-bps359-bps360
嗜好品として売られるキンマの葉,器官,/ja/archive/bps365
Iphigenia indicaの花,器官,/ja/archive/bps366
コキンバイザサの花,器官,/ja/archive/bps367
パラミツ,器官,/ja/archive/bps374-bps375
市場で売られていた蒟蒻,器官,/ja/archive/bps377
ユウゲショウの花,器官,/ja/archive/bps378
ブクリョウサイの花,器官,/ja/archive/bps379
コシノコバイモの花,器官,/ja/archive/bps390-bps391
ポポーの花,器官,/ja/archive/bps392-bps393
ホオノキの花,器官,/ja/archive/bps394-bps395
クリの花,器官,/ja/archive/bps396-bps397-bps398
Musella lasiocarpaの花,器官,/ja/archive/bps399-bps400
クロユリの花,器官,/ja/archive/bps413
Daiswa polyphyllaの花,器官,/ja/archive/bps418
京大北部構内水田ウキクサとイネ,生物群集,/ja/archive/bcb005
鹿児島県屋久島におけるニホンザルとニホンジカの集まり,生物群集,/ja/archive/zhe060
Halenia ellipticaの花,生物群集,/ja/archive/bps024-bps025-bps026-bps027
マツカゼソウの花,生物群集,/ja/archive/bps286
マツカゼソウの花,生物群集,/ja/archive/bps287
マツカゼソウの花,生物群集,/ja/archive/bps288
カゴメノリ,生物群集,/ja/archive/bps331-bps332
フクロノリ,生物群集,/ja/archive/bps343
